subjectR,conditionR,stimStyle,frequency,channelR,runR,fftValue
S2,ssvep-15Hz,ssvep,15,CP5,20,1.2283405034194
S2,ssvep-15Hz,ssvep,15,CP5,21,0.212342826131228
S2,ssvep-15Hz,ssvep,15,CP5,22,0.733851365293286
S2,ssvep-15Hz,ssvep,15,CP5,23,0.107294479357735
S2,ssvep-15Hz,ssvep,15,CP5,24,0.433283912917017
S2,ssvep-15Hz,ssvep,15,CP5,25,0.862616927977774
S2,ssvep-15Hz,ssvep,15,CP5,26,1.02456571561388
S2,ssvep-15Hz,ssvep,15,CP5,27,1.22297062140072
S2,ssvep-15Hz,ssvep,15,CP5,28,1.30107251625387
S2,ssvep-15Hz,ssvep,15,CP5,29,0.268378043659128
S2,ssvep-15Hz,ssvep,15,CP5,30,0.546416455255526
S2,ssvep-15Hz,ssvep,15,CP5,31,1.27496596862577
S2,ssvep-15Hz,ssvep,15,CP5,32,0.467644184652981
S2,ssvep-15Hz,ssvep,15,CP5,33,0.750518151038747
S2,ssvep-15Hz,ssvep,15,CP5,34,1.52374086611362
S2,ssvep-15Hz,ssvep,15,CP5,35,0.720933121595397
S2,ssvep-15Hz,ssvep,15,CP5,36,0.612748878530644
S2,ssvep-15Hz,ssvep,15,CP1,1,1.59052083038103
S2,ssvep-15Hz,ssvep,15,CP1,2,2.58669172283494
S2,ssvep-15Hz,ssvep,15,CP1,3,1.36274642107181
S2,ssvep-15Hz,ssvep,15,CP1,4,0.796097321542965
S2,ssvep-15Hz,ssvep,15,CP1,5,1.66161774592674
S2,ssvep-15Hz,ssvep,15,CP1,6,1.69816430479956
S2,ssvep-15Hz,ssvep,15,CP1,7,1.28685731066449
S2,ssvep-15Hz,ssvep,15,CP1,8,1.33921525083197
S2,ssvep-15Hz,ssvep,15,CP1,9,1.16769170489135
S2,ssvep-15Hz,ssvep,15,CP1,10,1.9601407060467
S2,ssvep-15Hz,ssvep,15,CP1,11,1.92346217534564
S2,ssvep-15Hz,ssvep,15,CP1,12,2.3859425541811
S2,ssvep-15Hz,ssvep,15,CP1,13,2.7712060669397
S2,ssvep-15Hz,ssvep,15,CP1,14,1.90254241758544
S2,ssvep-15Hz,ssvep,15,CP1,15,1.0870006254255
S2,ssvep-15Hz,ssvep,15,CP1,16,1.36160618565178
S2,ssvep-15Hz,ssvep,15,CP1,17,0.997665576128442
S2,ssvep-15Hz,ssvep,15,CP1,18,2.12948699562391
S2,ssvep-15Hz,ssvep,15,CP1,19,0.900182066440475
S2,ssvep-15Hz,ssvep,15,CP1,20,2.27834369693224
S2,ssvep-15Hz,ssvep,15,CP1,21,0.863161225495015
S2,ssvep-15Hz,ssvep,15,CP1,22,2.36282277437985
S2,ssvep-15Hz,ssvep,15,CP1,23,0.962350206188254
S2,ssvep-15Hz,ssvep,15,CP1,24,0.910005523945232
S2,ssvep-15Hz,ssvep,15,CP1,25,1.8019288844629
S2,ssvep-15Hz,ssvep,15,CP1,26,1.68516242192352
S2,ssvep-15Hz,ssvep,15,CP1,27,1.94121121464998
S2,ssvep-15Hz,ssvep,15,CP1,28,2.62551326625272
S2,ssvep-15Hz,ssvep,15,CP1,29,1.54385206848724
S2,ssvep-15Hz,ssvep,15,CP1,30,1.93986041196022
S2,ssvep-15Hz,ssvep,15,CP1,31,2.20178906339646
S2,ssvep-15Hz,ssvep,15,CP1,32,1.28223969900665
S2,ssvep-15Hz,ssvep,15,CP1,33,1.9062916381121
S2,ssvep-15Hz,ssvep,15,CP1,34,2.70751658722704
S2,ssvep-15Hz,ssvep,15,CP1,35,1.34554352908285
S2,ssvep-15Hz,ssvep,15,CP1,36,1.83362964906748
S2,ssvep-15Hz,ssvep,15,CP2,1,1.61571863712082
S2,ssvep-15Hz,ssvep,15,CP2,2,2.83100120447647
S2,ssvep-15Hz,ssvep,15,CP2,3,1.69392859186497
S2,ssvep-15Hz,ssvep,15,CP2,4,0.668369070925625
S2,ssvep-15Hz,ssvep,15,CP2,5,1.74462185352239
S2,ssvep-15Hz,ssvep,15,CP2,6,1.46140403377076
S2,ssvep-15Hz,ssvep,15,CP2,7,1.04867753769293
S2,ssvep-15Hz,ssvep,15,CP2,8,1.15064680230484
S2,ssvep-15Hz,ssvep,15,CP2,9,1.18104651993494
S2,ssvep-15Hz,ssvep,15,CP2,10,1.86120316587243
S2,ssvep-15Hz,ssvep,15,CP2,11,1.50531105914026
S2,ssvep-15Hz,ssvep,15,CP2,12,1.90167311912927
S2,ssvep-15Hz,ssvep,15,CP2,13,2.09200039001775
S2,ssvep-15Hz,ssvep,15,CP2,14,1.23880420680372
S2,ssvep-15Hz,ssvep,15,CP2,15,1.04875585221509
S2,ssvep-15Hz,ssvep,15,CP2,16,2.01879698726477
S2,ssvep-15Hz,ssvep,15,CP2,17,1.14803515731602
S2,ssvep-15Hz,ssvep,15,CP2,18,1.85101411337479
S2,ssvep-15Hz,ssvep,15,CP2,19,0.732010049141153
S2,ssvep-15Hz,ssvep,15,CP2,20,1.76967585953348
S2,ssvep-15Hz,ssvep,15,CP2,21,0.709992260958828
S2,ssvep-15Hz,ssvep,15,CP2,22,3.06263189727177
S2,ssvep-15Hz,ssvep,15,CP2,23,1.66740881260604
S2,ssvep-15Hz,ssvep,15,CP2,24,0.704207301662831
S2,ssvep-15Hz,ssvep,15,CP2,25,1.64465908574083
S2,ssvep-15Hz,ssvep,15,CP2,26,1.26790980903076
S2,ssvep-15Hz,ssvep,15,CP2,27,1.33091312854741
S2,ssvep-15Hz,ssvep,15,CP2,28,2.13847329174084
S2,ssvep-15Hz,ssvep,15,CP2,29,1.65546925604133
S2,ssvep-15Hz,ssvep,15,CP2,30,2.54134815396336
S2,ssvep-15Hz,ssvep,15,CP2,31,1.51857822312281
S2,ssvep-15Hz,ssvep,15,CP2,32,1.22534707204951
S2,ssvep-15Hz,ssvep,15,CP2,33,2.01150498536577
S2,ssvep-15Hz,ssvep,15,CP2,34,2.35354919310426
S2,ssvep-15Hz,ssvep,15,CP2,35,1.75020669385222
S2,ssvep-15Hz,ssvep,15,CP2,36,2.29691889538285
S2,ssvep-15Hz,ssvep,15,CP6,1,1.43693571492299
S2,ssvep-15Hz,ssvep,15,CP6,2,2.26314289685575
S2,ssvep-15Hz,ssvep,15,CP6,3,1.72092825401676
S2,ssvep-15Hz,ssvep,15,CP6,4,0.379961432820688
S2,ssvep-15Hz,ssvep,15,CP6,5,1.46130644740765
S2,ssvep-15Hz,ssvep,15,CP6,6,0.35714189360831
S2,ssvep-15Hz,ssvep,15,CP6,7,1.09353671794906
S2,ssvep-15Hz,ssvep,15,CP6,8,0.860370445300952
S2,ssvep-15Hz,ssvep,15,CP6,9,1.19275217605526
S2,ssvep-15Hz,ssvep,15,CP6,10,0.777233032799438
S2,ssvep-15Hz,ssvep,15,CP6,11,0.421852195955303
S2,ssvep-15Hz,ssvep,15,CP6,12,0.232780264823022
S2,ssvep-15Hz,ssvep,15,CP6,13,0.566352009019645
S2,ssvep-15Hz,ssvep,15,CP6,14,0.35779467356541
S2,ssvep-15Hz,ssvep,15,CP6,15,0.606940951804873
S2,ssvep-15Hz,ssvep,15,CP6,16,1.94755070789547
S2,ssvep-15Hz,ssvep,15,CP6,17,1.47501965151159
S2,ssvep-15Hz,ssvep,15,CP6,18,0.992770904272738
S2,ssvep-15Hz,ssvep,15,CP6,19,0.609587230865463
S2,ssvep-15Hz,ssvep,15,CP6,20,0.231614241121233
S2,ssvep-15Hz,ssvep,15,CP6,21,1.20163796412238
S2,ssvep-15Hz,ssvep,15,CP6,22,2.58846069369253
S2,ssvep-15Hz,ssvep,15,CP6,23,1.70477644154976
S2,ssvep-15Hz,ssvep,15,CP6,24,0.787100662207014
S2,ssvep-15Hz,ssvep,15,CP6,25,1.23488336287447
S2,ssvep-15Hz,ssvep,15,CP6,26,0.578281832813244
S2,ssvep-15Hz,ssvep,15,CP6,27,0.536888914048737
S2,ssvep-15Hz,ssvep,15,CP6,28,0.64756347484272
S2,ssvep-15Hz,ssvep,15,CP6,29,1.1467850913012
S2,ssvep-15Hz,ssvep,15,CP6,30,1.92675187073128
S2,ssvep-15Hz,ssvep,15,CP6,31,0.354622825328692
S2,ssvep-15Hz,ssvep,15,CP6,32,0.850055137297978
S2,ssvep-15Hz,ssvep,15,CP6,33,1.91545653342364
S2,ssvep-15Hz,ssvep,15,CP6,34,0.905501068746455
S2,ssvep-15Hz,ssvep,15,CP6,35,1.61425256905967
S2,ssvep-15Hz,ssvep,15,CP6,36,1.86226152197628
S2,ssvep-15Hz,ssvep,15,P7,1,0.47973240552044
S2,ssvep-15Hz,ssvep,15,P7,2,0.551482868776193
S2,ssvep-15Hz,ssvep,15,P7,3,0.708020636862811
S2,ssvep-15Hz,ssvep,15,P7,4,0.387395159636887
S2,ssvep-15Hz,ssvep,15,P7,5,0.825094771542793
S2,ssvep-15Hz,ssvep,15,P7,6,0.938303793260557
S2,ssvep-15Hz,ssvep,15,P7,7,0.208756123010031
S2,ssvep-15Hz,ssvep,15,P7,8,0.491864147581946
S2,ssvep-15Hz,ssvep,15,P7,9,0.30470290478258
S2,ssvep-15Hz,ssvep,15,P7,10,0.70643400983252
S2,ssvep-15Hz,ssvep,15,P7,11,0.800736125446119
S2,ssvep-15Hz,ssvep,15,P7,12,1.2948340505311
S2,ssvep-15Hz,ssvep,15,P7,13,0.844134035621499
S2,ssvep-15Hz,ssvep,15,P7,14,0.962305075832077
S2,ssvep-15Hz,ssvep,15,P7,15,0.386203185184759
S2,ssvep-15Hz,ssvep,15,P7,16,0.456558756262622
S2,ssvep-15Hz,ssvep,15,P7,17,0.30768437070975
S2,ssvep-15Hz,ssvep,15,P7,18,0.753318599770143
S2,ssvep-15Hz,ssvep,15,P7,19,0.304801315048215
S2,ssvep-15Hz,ssvep,15,P7,20,0.652370713999155
S2,ssvep-15Hz,ssvep,15,P7,21,0.300688374732895
S2,ssvep-15Hz,ssvep,15,P7,22,0.145579303057691
S2,ssvep-15Hz,ssvep,15,P7,23,0.562344775820829
S2,ssvep-15Hz,ssvep,15,P7,24,0.292316371539109
S2,ssvep-15Hz,ssvep,15,P7,25,0.445017406255425
S2,ssvep-15Hz,ssvep,15,P7,26,0.365469635320538
S2,ssvep-15Hz,ssvep,15,P7,27,0.873295186257416
S2,ssvep-15Hz,ssvep,15,P7,28,1.23510365534875
S2,ssvep-15Hz,ssvep,15,P7,29,0.579908085618212
S2,ssvep-15Hz,ssvep,15,P7,30,0.234288260425846
S2,ssvep-15Hz,ssvep,15,P7,31,1.34676829230106
S2,ssvep-15Hz,ssvep,15,P7,32,0.336145674962715
S2,ssvep-15Hz,ssvep,15,P7,33,0.663486585803061
S2,ssvep-15Hz,ssvep,15,P7,34,1.31171262937051
S2,ssvep-15Hz,ssvep,15,P7,35,0.25937250034259
S2,ssvep-15Hz,ssvep,15,P7,36,0.53712462535095
S2,ssvep-15Hz,ssvep,15,P3,1,0.89587791074541
S2,ssvep-15Hz,ssvep,15,P3,2,1.86277808688277
S2,ssvep-15Hz,ssvep,15,P3,3,0.571340004395635
S2,ssvep-15Hz,ssvep,15,P3,4,0.220279364849761
S2,ssvep-15Hz,ssvep,15,P3,5,1.2024631262577
S2,ssvep-15Hz,ssvep,15,P3,6,1.22631506664496
S2,ssvep-15Hz,ssvep,15,P3,7,0.610661641563891
S2,ssvep-15Hz,ssvep,15,P3,8,0.276071613926655
S2,ssvep-15Hz,ssvep,15,P3,9,0.634227489167128
S2,ssvep-15Hz,ssvep,15,P3,10,1.28030732948907
S2,ssvep-15Hz,ssvep,15,P3,11,1.65339705456552
S2,ssvep-15Hz,ssvep,15,P3,12,2.06969434288551
S2,ssvep-15Hz,ssvep,15,P3,13,2.35164729208968
S2,ssvep-15Hz,ssvep,15,P3,14,1.92850515561429
S2,ssvep-15Hz,ssvep,15,P3,15,0.492258530108441
S2,ssvep-15Hz,ssvep,15,P3,16,0.340203294963765
S2,ssvep-15Hz,ssvep,15,P3,17,0.46138873445708
S2,ssvep-15Hz,ssvep,15,P3,18,1.51881750040195
S2,ssvep-15Hz,ssvep,15,P3,19,0.339206363900856
S2,ssvep-15Hz,ssvep,15,P3,20,1.97220030772428
S2,ssvep-15Hz,ssvep,15,P3,21,0.548902201186609
S2,ssvep-15Hz,ssvep,15,P3,22,1.34354546455874
S2,ssvep-15Hz,ssvep,15,P3,23,0.174416338340827
S2,ssvep-15Hz,ssvep,15,P3,24,0.679018932656556
S2,ssvep-15Hz,ssvep,15,P3,25,1.26854384332136
S2,ssvep-15Hz,ssvep,15,P3,26,0.82862639316814
S2,ssvep-15Hz,ssvep,15,P3,27,1.83724014037596
S2,ssvep-15Hz,ssvep,15,P3,28,1.8725513467521
S2,ssvep-15Hz,ssvep,15,P3,29,0.785100226660935
S2,ssvep-15Hz,ssvep,15,P3,30,1.15422344078563
S2,ssvep-15Hz,ssvep,15,P3,31,1.65797083086204
S2,ssvep-15Hz,ssvep,15,P3,32,0.364568044135978
S2,ssvep-15Hz,ssvep,15,P3,33,1.08045386227349
S2,ssvep-15Hz,ssvep,15,P3,34,1.96251304994755
S2,ssvep-15Hz,ssvep,15,P3,35,0.573792415027527
S2,ssvep-15Hz,ssvep,15,P3,36,1.03313820267564
S2,ssvep-15Hz,ssvep,15,Pz,1,1.33329055570726
S2,ssvep-15Hz,ssvep,15,Pz,2,3.66332971823735
S2,ssvep-15Hz,ssvep,15,Pz,3,2.14611740569726
S2,ssvep-15Hz,ssvep,15,Pz,4,0.846164773761717
S2,ssvep-15Hz,ssvep,15,Pz,5,2.14587102555441
S2,ssvep-15Hz,ssvep,15,Pz,6,2.1133351115269
S2,ssvep-15Hz,ssvep,15,Pz,7,1.0245111007567
S2,ssvep-15Hz,ssvep,15,Pz,8,1.39109034564461
S2,ssvep-15Hz,ssvep,15,Pz,9,0.957298607027688
S2,ssvep-15Hz,ssvep,15,Pz,10,2.63239581890308
S2,ssvep-15Hz,ssvep,15,Pz,11,2.77240445936943
S2,ssvep-15Hz,ssvep,15,Pz,12,3.17111700463691
S2,ssvep-15Hz,ssvep,15,Pz,13,3.07117155074788
S2,ssvep-15Hz,ssvep,15,Pz,14,2.69944062637928
S2,ssvep-15Hz,ssvep,15,Pz,15,0.972310757108896
S2,ssvep-15Hz,ssvep,15,Pz,16,1.16058684031026
S2,ssvep-15Hz,ssvep,15,Pz,17,0.992307627700891
S2,ssvep-15Hz,ssvep,15,Pz,18,2.68006482708588
S2,ssvep-15Hz,ssvep,15,Pz,19,1.07433908863151
S2,ssvep-15Hz,ssvep,15,Pz,20,3.14119798438958
S2,ssvep-15Hz,ssvep,15,Pz,21,1.29403762582115
S2,ssvep-15Hz,ssvep,15,Pz,22,3.51755436294883
S2,ssvep-15Hz,ssvep,15,Pz,23,1.95154113090755
S2,ssvep-15Hz,ssvep,15,Pz,24,0.782196995351546
S2,ssvep-15Hz,ssvep,15,Pz,25,1.778320573079
S2,ssvep-15Hz,ssvep,15,Pz,26,1.68204295270479
S2,ssvep-15Hz,ssvep,15,Pz,27,2.14829842962541
S2,ssvep-15Hz,ssvep,15,Pz,28,2.94901343444838
S2,ssvep-15Hz,ssvep,15,Pz,29,2.56067662678395
S2,ssvep-15Hz,ssvep,15,Pz,30,2.99290348338684
S2,ssvep-15Hz,ssvep,15,Pz,31,2.92905328572401
S2,ssvep-15Hz,ssvep,15,Pz,32,1.76667943962966
S2,ssvep-15Hz,ssvep,15,Pz,33,2.49369119676969
S2,ssvep-15Hz,ssvep,15,Pz,34,3.41023605181581
S2,ssvep-15Hz,ssvep,15,Pz,35,1.06091557816502
S2,ssvep-15Hz,ssvep,15,Pz,36,2.57355538658353
S2,ssvep-15Hz,ssvep,15,P4,1,1.66658633542953
S2,ssvep-15Hz,ssvep,15,P4,2,3.29676274097245
S2,ssvep-15Hz,ssvep,15,P4,3,2.28950678540448
S2,ssvep-15Hz,ssvep,15,P4,4,0.316410442416664
S2,ssvep-15Hz,ssvep,15,P4,5,1.6017670712115
S2,ssvep-15Hz,ssvep,15,P4,6,0.640910004691866
S2,ssvep-15Hz,ssvep,15,P4,7,0.990410667007493
S2,ssvep-15Hz,ssvep,15,P4,8,0.236597025083405
S2,ssvep-15Hz,ssvep,15,P4,9,1.11130885198596
S2,ssvep-15Hz,ssvep,15,P4,10,1.00973271456871
S2,ssvep-15Hz,ssvep,15,P4,11,0.518557097033609
S2,ssvep-15Hz,ssvep,15,P4,12,0.775216134506936
S2,ssvep-15Hz,ssvep,15,P4,13,0.778125347821177
S2,ssvep-15Hz,ssvep,15,P4,14,0.343079831092765
S2,ssvep-15Hz,ssvep,15,P4,15,0.546305609920987
S2,ssvep-15Hz,ssvep,15,P4,16,2.10206309590088
S2,ssvep-15Hz,ssvep,15,P4,17,1.28540943718597
S2,ssvep-15Hz,ssvep,15,P4,18,1.04027228796632
S2,ssvep-15Hz,ssvep,15,P4,19,0.108070558843493
S2,ssvep-15Hz,ssvep,15,P4,20,0.453954060516417
S2,ssvep-15Hz,ssvep,15,P4,21,0.681405537725996
S2,ssvep-15Hz,ssvep,15,P4,22,3.65573081141316
S2,ssvep-15Hz,ssvep,15,P4,23,2.30202260844199
S2,ssvep-15Hz,ssvep,15,P4,24,0.656695896910495
S2,ssvep-15Hz,ssvep,15,P4,25,1.58654082439885
S2,ssvep-15Hz,ssvep,15,P4,26,0.0715207941060499
S2,ssvep-15Hz,ssvep,15,P4,27,0.408763350780633
S2,ssvep-15Hz,ssvep,15,P4,28,0.705921413401188
S2,ssvep-15Hz,ssvep,15,P4,29,1.30533554637752
S2,ssvep-15Hz,ssvep,15,P4,30,2.62245023886744
S2,ssvep-15Hz,ssvep,15,P4,31,0.392032463451738
S2,ssvep-15Hz,ssvep,15,P4,32,0.722866397926369
S2,ssvep-15Hz,ssvep,15,P4,33,2.08299273725595
S2,ssvep-15Hz,ssvep,15,P4,34,1.31109603433367
S2,ssvep-15Hz,ssvep,15,P4,35,2.02381790336722
S2,ssvep-15Hz,ssvep,15,P4,36,2.57791201112308
S2,ssvep-15Hz,ssvep,15,P8,1,1.74781059972737
S2,ssvep-15Hz,ssvep,15,P8,2,2.81032222189672
S2,ssvep-15Hz,ssvep,15,P8,3,2.27712197834498
S2,ssvep-15Hz,ssvep,15,P8,4,1.05283708383777
S2,ssvep-15Hz,ssvep,15,P8,5,1.90331135970799
S2,ssvep-15Hz,ssvep,15,P8,6,1.05313149949092
S2,ssvep-15Hz,ssvep,15,P8,7,1.5896715225379
S2,ssvep-15Hz,ssvep,15,P8,8,1.0650040581132
S2,ssvep-15Hz,ssvep,15,P8,9,1.13372492230255
S2,ssvep-15Hz,ssvep,15,P8,10,1.44628124166824
S2,ssvep-15Hz,ssvep,15,P8,11,1.23457139260666
S2,ssvep-15Hz,ssvep,15,P8,12,1.10104978994
S2,ssvep-15Hz,ssvep,15,P8,13,1.38769544022356
S2,ssvep-15Hz,ssvep,15,P8,14,1.22565295684609
S2,ssvep-15Hz,ssvep,15,P8,15,1.0579958421437
S2,ssvep-15Hz,ssvep,15,P8,16,2.22484617400329
S2,ssvep-15Hz,ssvep,15,P8,17,1.90417548125913
S2,ssvep-15Hz,ssvep,15,P8,18,1.30420545136452
S2,ssvep-15Hz,ssvep,15,P8,19,0.771521660969403
S2,ssvep-15Hz,ssvep,15,P8,20,1.41096189925514
S2,ssvep-15Hz,ssvep,15,P8,21,1.69464801291668
S2,ssvep-15Hz,ssvep,15,P8,22,3.04156393421684
S2,ssvep-15Hz,ssvep,15,P8,23,2.11273407526981
S2,ssvep-15Hz,ssvep,15,P8,24,0.960099864999289
S2,ssvep-15Hz,ssvep,15,P8,25,1.41256396748926
S2,ssvep-15Hz,ssvep,15,P8,26,1.00560017500253
S2,ssvep-15Hz,ssvep,15,P8,27,1.27804881304925
S2,ssvep-15Hz,ssvep,15,P8,28,1.51210387090357
S2,ssvep-15Hz,ssvep,15,P8,29,1.07898936838284
S2,ssvep-15Hz,ssvep,15,P8,30,1.83748181409175
S2,ssvep-15Hz,ssvep,15,P8,31,1.67239077328677
S2,ssvep-15Hz,ssvep,15,P8,32,1.23002129435905
S2,ssvep-15Hz,ssvep,15,P8,33,2.56618753904172
S2,ssvep-15Hz,ssvep,15,P8,34,0.919300187375589
S2,ssvep-15Hz,ssvep,15,P8,35,1.76670924345642
S2,ssvep-15Hz,ssvep,15,P8,36,2.19256706181921
S2,ssvep-15Hz,ssvep,15,PO3,1,1.24276627041104
S2,ssvep-15Hz,ssvep,15,PO3,2,2.13723571949939
S2,ssvep-15Hz,ssvep,15,PO3,3,1.02590154722958
S2,ssvep-15Hz,ssvep,15,PO3,4,1.55704158913053
S2,ssvep-15Hz,ssvep,15,PO3,5,1.85073054941275
S2,ssvep-15Hz,ssvep,15,PO3,6,1.56735425017966
S2,ssvep-15Hz,ssvep,15,PO3,7,1.25984158913748
S2,ssvep-15Hz,ssvep,15,PO3,8,2.26163577488516
S2,ssvep-15Hz,ssvep,15,PO3,9,1.38047449916476
S2,ssvep-15Hz,ssvep,15,PO3,10,1.40354785328511
S2,ssvep-15Hz,ssvep,15,PO3,11,2.81519302827777
S2,ssvep-15Hz,ssvep,15,PO3,12,2.40915277317516
S2,ssvep-15Hz,ssvep,15,PO3,13,2.6209129466583
S2,ssvep-15Hz,ssvep,15,PO3,14,3.05494329626493
S2,ssvep-15Hz,ssvep,15,PO3,15,0.947638215750858
S2,ssvep-15Hz,ssvep,15,PO3,16,1.40894994570517
S2,ssvep-15Hz,ssvep,15,PO3,17,1.45902802320566
S2,ssvep-15Hz,ssvep,15,PO3,18,1.59179572421745
S2,ssvep-15Hz,ssvep,15,PO3,19,2.47966685114248
S2,ssvep-15Hz,ssvep,15,PO3,20,3.11744269198806
S2,ssvep-15Hz,ssvep,15,PO3,21,1.66965829716577
S2,ssvep-15Hz,ssvep,15,PO3,22,1.44144643266461
S2,ssvep-15Hz,ssvep,15,PO3,23,0.661883273316548
S2,ssvep-15Hz,ssvep,15,PO3,24,1.69649503185397
S2,ssvep-15Hz,ssvep,15,PO3,25,1.09303927589956
S2,ssvep-15Hz,ssvep,15,PO3,26,1.18469320089041
S2,ssvep-15Hz,ssvep,15,PO3,27,1.87163908524121
S2,ssvep-15Hz,ssvep,15,PO3,28,1.34744736246951
S2,ssvep-15Hz,ssvep,15,PO3,29,2.28402886243728
S2,ssvep-15Hz,ssvep,15,PO3,30,1.35800339767902
S2,ssvep-15Hz,ssvep,15,PO3,31,1.86559770758141
S2,ssvep-15Hz,ssvep,15,PO3,32,1.14889564589779
S2,ssvep-15Hz,ssvep,15,PO3,33,1.71457714683179
S2,ssvep-15Hz,ssvep,15,PO3,34,1.64288094659172
S2,ssvep-15Hz,ssvep,15,PO3,35,0.985080776208725
S2,ssvep-15Hz,ssvep,15,PO3,36,1.49400251876746
S2,ssvep-15Hz,ssvep,15,PO4,1,1.84515394134536
S2,ssvep-15Hz,ssvep,15,PO4,2,3.52391744993851
S2,ssvep-15Hz,ssvep,15,PO4,3,2.65769011329637
S2,ssvep-15Hz,ssvep,15,PO4,4,1.57560915900496
S2,ssvep-15Hz,ssvep,15,PO4,5,0.885891799608476
S2,ssvep-15Hz,ssvep,15,PO4,6,0.608031249038862
S2,ssvep-15Hz,ssvep,15,PO4,7,1.96602609342576
S2,ssvep-15Hz,ssvep,15,PO4,8,1.48377779778156
S2,ssvep-15Hz,ssvep,15,PO4,9,0.671251985537115
S2,ssvep-15Hz,ssvep,15,PO4,10,0.557650578374715
S2,ssvep-15Hz,ssvep,15,PO4,11,1.45077664623382
S2,ssvep-15Hz,ssvep,15,PO4,12,1.12396927907262
S2,ssvep-15Hz,ssvep,15,PO4,13,0.206810168767482
S2,ssvep-15Hz,ssvep,15,PO4,14,1.44389150066611
S2,ssvep-15Hz,ssvep,15,PO4,15,0.985335006716108
S2,ssvep-15Hz,ssvep,15,PO4,16,2.32543366546866
S2,ssvep-15Hz,ssvep,15,PO4,17,0.783613600933528
S2,ssvep-15Hz,ssvep,15,PO4,18,0.594232470639667
S2,ssvep-15Hz,ssvep,15,PO4,19,1.59918162014332
S2,ssvep-15Hz,ssvep,15,PO4,20,1.59962037743293
S2,ssvep-15Hz,ssvep,15,PO4,21,0.554980317267463
S2,ssvep-15Hz,ssvep,15,PO4,22,3.81116211730009
S2,ssvep-15Hz,ssvep,15,PO4,23,2.26231032543112
S2,ssvep-15Hz,ssvep,15,PO4,24,1.31661369313194
S2,ssvep-15Hz,ssvep,15,PO4,25,1.66980179439562
S2,ssvep-15Hz,ssvep,15,PO4,26,1.70734978058866
S2,ssvep-15Hz,ssvep,15,PO4,27,0.518106040793875
S2,ssvep-15Hz,ssvep,15,PO4,28,0.242821991309457
S2,ssvep-15Hz,ssvep,15,PO4,29,0.91277809721399
S2,ssvep-15Hz,ssvep,15,PO4,30,2.326983013737
S2,ssvep-15Hz,ssvep,15,PO4,31,1.64104235555732
S2,ssvep-15Hz,ssvep,15,PO4,32,1.04015434284658
S2,ssvep-15Hz,ssvep,15,PO4,33,1.65797111044365
S2,ssvep-15Hz,ssvep,15,PO4,34,0.751421080013494
S2,ssvep-15Hz,ssvep,15,PO4,35,1.86571972375519
S2,ssvep-15Hz,ssvep,15,PO4,36,2.66880573757411
S2,ssvep-15Hz,ssvep,15,O1,1,3.13547789663004
S2,ssvep-15Hz,ssvep,15,O1,2,2.35325644629771
S2,ssvep-15Hz,ssvep,15,O1,3,1.67936498971576
S2,ssvep-15Hz,ssvep,15,O1,4,2.67680124101943
S2,ssvep-15Hz,ssvep,15,O1,5,3.15853836044552
S2,ssvep-15Hz,ssvep,15,O1,6,2.4940063700182
S2,ssvep-15Hz,ssvep,15,O1,7,3.60858063473863
S2,ssvep-15Hz,ssvep,15,O1,8,4.3188869640112
S2,ssvep-15Hz,ssvep,15,O1,9,3.17314104516955
S2,ssvep-15Hz,ssvep,15,O1,10,2.29766424997052
S2,ssvep-15Hz,ssvep,15,O1,11,4.63325793892134
S2,ssvep-15Hz,ssvep,15,O1,12,3.50332649917578
S2,ssvep-15Hz,ssvep,15,O1,13,2.67959068637563
S2,ssvep-15Hz,ssvep,15,O1,14,4.21103058769762
S2,ssvep-15Hz,ssvep,15,O1,15,2.23697456723041
S2,ssvep-15Hz,ssvep,15,O1,16,3.78293199311359
S2,ssvep-15Hz,ssvep,15,O1,17,3.32072203249995
S2,ssvep-15Hz,ssvep,15,O1,18,2.05928425277008
S2,ssvep-15Hz,ssvep,15,O1,19,3.87884499023599
S2,ssvep-15Hz,ssvep,15,O1,20,3.70781325203038
S2,ssvep-15Hz,ssvep,15,O1,21,2.67653913360987
S2,ssvep-15Hz,ssvep,15,O1,22,2.02980075317662
S2,ssvep-15Hz,ssvep,15,O1,23,1.73271162811026
S2,ssvep-15Hz,ssvep,15,O1,24,3.21195478837502
S2,ssvep-15Hz,ssvep,15,O1,25,2.00127715272825
S2,ssvep-15Hz,ssvep,15,O1,26,3.18059362387796
S2,ssvep-15Hz,ssvep,15,O1,27,1.75471078410633
S2,ssvep-15Hz,ssvep,15,O1,28,1.80514142881778
S2,ssvep-15Hz,ssvep,15,O1,29,3.05068768890276
S2,ssvep-15Hz,ssvep,15,O1,30,2.19626971681573
S2,ssvep-15Hz,ssvep,15,O1,31,2.90097447117738
S2,ssvep-15Hz,ssvep,15,O1,32,2.86391339999782
S2,ssvep-15Hz,ssvep,15,O1,33,2.39991826167004
S2,ssvep-15Hz,ssvep,15,O1,34,2.33069668611265
S2,ssvep-15Hz,ssvep,15,O1,35,2.84646190251534
S2,ssvep-15Hz,ssvep,15,O1,36,2.10486860409532
S2,ssvep-15Hz,ssvep,15,Oz,1,2.48161693624606
S2,ssvep-15Hz,ssvep,15,Oz,2,2.28805842199985
S2,ssvep-15Hz,ssvep,15,Oz,3,1.58946743989239
